Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
EDRS-150,France 🇫🇷,150.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=EDRS-150&sel_satname=EDRS-150&plan_id=
NFP-SAT-Y21-150E,Japan 🇯🇵,150.0°E,Planned,Early-Stage,No,n/a,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NFP-SAT-Y21-150E&sel_satname=NFP-SAT-Y21-150E&plan_id=plan
OHO-30B-150E,Sweden 🇸🇪,150.0°E,Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-150E&sel_satname=OHO-30B-150E&plan_id=plan
NFP-SAT-Y16-150E,Japan 🇯🇵,150.0°E,Planned,Late-Stage,No,No,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NFP-SAT-Y16-150E&sel_satname=NFP-SAT-Y16-150E&plan_id=plan
KIR00000,Kiribati 🇰🇮,150.0°E,Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KIR00000&sel_satname=KIR00000&plan_id=plan
USGOVSAT-11R,United States 🇺🇸,150.0°E,Non-Planned,Late-Stage,Yes,No,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-11R&sel_satname=USGOVSAT-11R&plan_id=
PALAPA-C4-A,Indonesia 🇮🇩,150.5°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-C4-A&sel_satname=PALAPA-C4-A&plan_id=
NUSANTARA-B7A-30B,Indonesia 🇮🇩,150.5°E,Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NUSANTARA-B7A-30B&sel_satname=NUSANTARA-B7A-30B&plan_id=plan
PALAPA-C4,Indonesia 🇮🇩,150.5°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-C4&sel_satname=PALAPA-C4&plan_id=
PALAPA-C4-B,Indonesia 🇮🇩,150.5°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-C4-B&sel_satname=PALAPA-C4-B&plan_id=
PALAPA-C4-K,Indonesia 🇮🇩,150.5°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-C4-K&sel_satname=PALAPA-C4-K&plan_id=
NUSANTARA-BR1-E,Indonesia 🇮🇩,150.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-BR1-E&sel_satname=NUSANTARA-BR1-E&plan_id=
USWASP-7,United States 🇺🇸,149.4°E,Non-Planned,Early-Stage,No,n/a,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USWASP-7&sel_satname=USWASP-7&plan_id=
VUT00000,Vanuatu 🇻🇺,150.7°E,Planned,Early-Stage,No,n/a,No,0.70°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=VUT00000&sel_satname=VUT00000&plan_id=plan
